Id,Manufacturer,Model,Transmission,Color,Miles_Driven,Year_Produced,Engine_Type,Engine_Cap,Category,Price($)
166705,Fiat,Marea,mechanical,other,255000,1997,gasoline,1.6,sedan,600
166946,Fiat,Panda,automatic,other,136750,2009,gasoline,1.2,hatchback,4750
167018,Fiat,Stilo,mechanical,silver,220000,2003,diesel,1.9,hatchback,3700
167036,Fiat,Palio,mechanical,red,254389,1998,gasoline,1.2,universal,1300
167064,Fiat,Grande Punto,automatic,red,122565,2006,gasoline,1.4,hatchback,5000
167296,Fiat,Ulysse,mechanical,white,385000,1998,diesel,2.1,minivan,3600
167370,Fiat,Brava,mechanical,green,470000,1998,diesel,1.9,hatchback,2000
167380,Fiat,Linea,mechanical,other,157000,2008,diesel,1.3,sedan,5200
167538,Fiat,Brava,mechanical,violet,260000,1996,gasoline,1.6,hatchback,1500
167570,Fiat,Ulysse,mechanical,grey,353000,1999,diesel,2.1,minivan,3900
167634,Fiat,Punto,mechanical,black,242000,2003,gasoline,1.2,hatchback,2800
167706,Fiat,Stilo,mechanical,grey,258000,2003,gasoline,1.6,universal,2750
167732,Fiat,Marea,mechanical,blue,430000,1998,diesel,1.9,universal,1200
167746,Fiat,Bravo,automatic,grey,156000,2008,gasoline,1.4,hatchback,5300
167772,Fiat,Marea,mechanical,blue,280000,1998,gasoline,1.8,universal,1400
167790,Fiat,Brava,mechanical,blue,340000,1999,diesel,1.9,hatchback,1500
167854,Fiat,Ulysse,mechanical,silver,380000,1998,gasoline,2,minivan,1900
168026,Fiat,Marea,mechanical,brown,212000,2000,diesel,1.9,sedan,2000
168090,Fiat,Brava,mechanical,blue,270000,1999,gasoline,1.4,hatchback,1000
168144,Fiat,Ulysse,mechanical,blue,392000,1996,gasoline,2,minivan,3319.74
168174,Fiat,Bravo,mechanical,other,300000,1997,gasoline,1.6,hatchback,600
168218,Fiat,Marea,mechanical,blue,300000,1997,gasoline,1.8,universal,500
168248,Fiat,Stilo,mechanical,other,300000,2002,gasoline,1.2,hatchback,2800
168250,Fiat,Fiorino,mechanical,white,235000,2009,diesel,1.3,van,5500
168252,Fiat,Marea,mechanical,blue,100000,1998,diesel,1.9,universal,1500
168254,Fiat,Stilo,mechanical,silver,373000,2006,gasoline,1.6,universal,4900
168266,Fiat,Ulysse,mechanical,blue,475000,1998,diesel,1.9,minivan,3300
168326,Fiat,Doblo,mechanical,grey,266000,2008,diesel,1.9,minivan,5100
168350,Fiat,Ulysse,mechanical,white,280000,1999,gasoline,2,minivan,3999
168358,Fiat,Stilo,mechanical,other,250000,2002,gasoline,1.6,hatchback,3200
168366,Fiat,Marea,mechanical,silver,195000,1998,gasoline,1.6,universal,1600
168418,Fiat,Punto,automatic,black,116000,2008,gasoline,1.4,hatchback,5100
168456,Fiat,Doblo,mechanical,red,168000,2010,diesel,1.3,universal,8500
168492,Fiat,Ducato,mechanical,white,415473,1999,diesel,2.8,van,4000
168608,Fiat,Multipla,mechanical,orange,250000,2005,gasoline,1.6,minivan,4500
168612,Fiat,Palio,mechanical,silver,240000,2001,diesel,1.9,universal,1600
168632,Fiat,Marea,mechanical,blue,299999,1996,diesel,1.9,sedan,900
168712,Fiat,Marea,mechanical,violet,240000,1997,gasoline,1.6,sedan,900
168846,Fiat,Ulysse,mechanical,blue,275434,2001,diesel,2,minivan,3700
169034,Ford,Fiesta,mechanical,silver,294000,2004,diesel,1.4,hatchback,3100
169180,Ford,Escape,automatic,white,95000,2017,gasoline,1.5,suv,18700
169670,Ford,Mondeo,mechanical,blue,123456,1997,diesel,1.8,universal,700
169904,Ford,Focus,mechanical,black,250000,2008,gasoline,1.6,universal,4650
169912,Ford,Escape,automatic,other,65000,2015,gasoline,1.6,suv,14150
169958,Ford,Escape,automatic,blue,112954,2014,gasoline,1.6,suv,14495
169982,Ford,Fusion,automatic,silver,350000,2009,gasoline,1.4,hatchback,4500
169984,Ford,Sierra,mechanical,blue,951230,1990,gasoline,2,hatchback,260.83
169992,Ford,Mondeo,mechanical,silver,320000,2001,diesel,2,sedan,2600
170289,Ford,Sierra,mechanical,red,333333,1992,gasoline,2,sedan,1100
170297,Ford,Transit,mechanical,white,32187,1996,diesel,2.5,van,1800
170355,Ford,Focus,automatic,brown,65000,2017,gasoline,1.5,sedan,15250
170357,Ford,Transit,mechanical,white,200000,1994,diesel,2.5,minibus,1150
170399,Ford,Mondeo,mechanical,blue,390000,2001,gasoline,2,sedan,2900
170401,Ford,Fiesta,mechanical,grey,35000,2017,gasoline,1.6,sedan,10733
170411,Ford,Mondeo,mechanical,blue,318000,2002,diesel,2,universal,2900
170551,Ford,Escort,mechanical,yellow,400000,1997,diesel,1.8,universal,800
170597,Ford,Galaxy,mechanical,grey,460000,1999,diesel,1.9,minivan,4300
170697,Ford,Focus,automatic,grey,132114,2015,gasoline,1.6,sedan,10850
170705,Ford,Transit,mechanical,white,400000,2010,diesel,2.2,van,6000
170777,Ford,Galaxy,mechanical,grey,390000,1999,diesel,1.9,minivan,5200
170813,Ford,Galaxy,mechanical,silver,238000,2007,gasoline,2,minivan,8300
170817,Ford,Fiesta,mechanical,silver,105000,2016,gasoline,1.3,hatchback,7800
170827,Ford,Focus,automatic,black,78000,2016,gasoline,1,sedan,9600
170837,Ford,Fiesta,mechanical,white,200000,1983,gasoline,1,hatchback,150
170875,Ford,Mondeo,mechanical,black,500000,2001,diesel,2,universal,3600
170897,Ford,Kuga,automatic,other,185000,2013,gasoline,1.6,suv,12600
170907,Ford,Mondeo,mechanical,blue,375000,2005,diesel,2,sedan,4300
170937,Ford,Transit,mechanical,white,332469,1998,diesel,2.5,minibus,2700
170939,Ford,Galaxy,mechanical,red,500000,1997,gasoline,2,minivan,2990
170945,Ford,Sierra,mechanical,blue,150000,1990,diesel,2.3,sedan,790
170957,Ford,Mondeo,mechanical,silver,300000,2001,diesel,2,universal,3200
170993,Ford,Transit,mechanical,white,136600,2014,diesel,2.2,minibus,22750
171011,Ford,Escape,automatic,white,8000,2017,gasoline,1.5,suv,16750
171023,Ford,Focus,automatic,blue,51700,2017,gasoline,1.6,universal,15300
171251,Ford,Escape,automatic,green,266400,2007,gasoline,2.3,suv,7300
171495,Ford,Transit,mechanical,white,240000,1997,diesel,2.5,minibus,4800
171631,Ford,Transit,mechanical,white,320000,2004,diesel,1.8,van,4000
171695,Ford,Scorpio,mechanical,blue,400000,1991,gasoline,2.4,sedan,350
171701,Ford,Mondeo,mechanical,silver,290000,2001,diesel,2,universal,2599
171749,Ford,Fusion,mechanical,blue,167000,2007,gasoline,1.6,hatchback,4600
171751,Ford,Explorer,automatic,black,250000,2003,gasoline,4,suv,2500
171759,Ford,Mustang,automatic,grey,38300,2017,gasoline,2.3,coupe,28500
171763,Ford,Ka,mechanical,red,100000,2001,gasoline,1.3,hatchback,1299
171765,Ford,Focus,mechanical,silver,270000,2002,gasoline,2,sedan,1100
171811,Ford,Transit,mechanical,white,234720,1994,diesel,2.5,minibus,1000
171867,Ford,Transit,mechanical,white,368852,1991,diesel,2.5,minibus,2500
171891,Ford,Taurus,automatic,other,225000,2007,gasoline,3.5,sedan,7200
171917,Ford,Mondeo,mechanical,green,99999,1993,gasoline,1.8,hatchback,500
172013,Ford,Fiesta,mechanical,green,120000,1994,gasoline,1.1,hatchback,450
172215,Ford,C-Max,mechanical,silver,285000,2005,diesel,1.6,minivan,5200
172229,Ford,Escort,mechanical,red,1580,1991,gasoline,1.6,hatchback,260.83
172233,Ford,Galaxy,mechanical,grey,356000,1996,gasoline,2,minivan,1900
172253,Ford,Focus,automatic,blue,94000,2016,gasoline,1.5,hatchback,12700
172321,Ford,Mondeo,mechanical,white,390000,2003,gasoline,2,sedan,2500
172461,Ford,Mondeo,mechanical,grey,280000,2002,diesel,2,hatchback,4000
172497,Ford,Tourneo Custom,mechanical,silver,162000,2013,diesel,2.2,minibus,20340
172547,Ford,Galaxy,mechanical,blue,430000,1998,gasoline,2.3,minivan,2650
172577,Ford,Escape,mechanical,black,22531,2005,gasoline,2.3,suv,5950
172583,Ford,Focus,automatic,grey,8000,2018,gasoline,1,sedan,11490
172585,Ford,Focus,automatic,silver,150000,2000,gasoline,2,sedan,2000
172587,Ford,Mondeo,mechanical,green,365000,1997,gasoline,1.8,universal,2500
172589,Ford,Mondeo,mechanical,brown,137000,2015,diesel,1.5,universal,12850
172591,Ford,Mondeo,mechanical,other,225694,1998,diesel,1.8,universal,1950
172637,Ford,Cougar,mechanical,other,185652,2001,gasoline,2.5,sedan,2500
172705,Ford,Mondeo,mechanical,blue,403000,2001,gasoline,2,sedan,3000
172793,Ford,Focus,mechanical,white,11,2000,gasoline,2,hatchback,1600
172825,Ford,Mondeo,mechanical,grey,1000000,2007,gasoline,1.8,sedan,1165.23
172875,Ford,Focus,automatic,white,130000,2014,gasoline,2,universal,9000
172881,Ford,Fiesta,mechanical,white,290000,2007,diesel,1.4,hatchback,4200
172887,Ford,Mondeo,mechanical,green,326585,1998,diesel,1.8,universal,1850
172909,Ford,Fiesta,mechanical,white,270000,1999,diesel,1.8,hatchback,1185.61
173145,Ford,Focus,mechanical,silver,249265,1999,diesel,1.8,hatchback,1950
173197,Ford,Fusion,automatic,blue,90000,2016,gasoline,1.5,sedan,13500
173205,Ford,Thunderbird,automatic,red,300000,1989,gasoline,3.8,coupe,600
173209,Ford,Focus,mechanical,other,196000,2011,gasoline,1.4,hatchback,6200
173235,Ford,Mondeo,mechanical,silver,340000,1997,gasoline,2,hatchback,780
173253,Ford,Focus,mechanical,red,300947,2005,gasoline,2,sedan,3100
173255,Ford,Mondeo,mechanical,black,140000,2006,diesel,2.2,sedan,5000
173291,Ford,Mondeo,mechanical,green,300000,1999,gasoline,1.8,hatchback,900
173307,Ford,Mondeo,mechanical,grey,320000,2001,gasoline,2,sedan,3250
173317,Ford,Econoline,automatic,black,354056,1995,gasoline,5.8,minibus,3600
173351,Ford,Transit,mechanical,green,540000,1999,diesel,2.5,minibus,4750
173355,Ford,Scorpio,mechanical,violet,360000,1992,gasoline,2,sedan,1500
173535,Ford,Focus,mechanical,blue,283600,2005,gasoline,1.6,hatchback,4300
173619,Ford,Transit,mechanical,white,400000,1998,diesel,2.5,minibus,3200
173751,Ford,Focus,automatic,black,3000,2018,gasoline,1,sedan,11900
173873,Ford,Transit,mechanical,silver,630000,2008,diesel,2.4,minibus,5600
173925,Ford,Galaxy,mechanical,silver,285347,2004,gasoline,2.3,minivan,6500
173941,Ford,Focus,automatic,grey,139000,2012,gasoline,1.6,sedan,7600
173963,Ford,Mondeo,mechanical,silver,300000,1997,diesel,1.8,hatchback,1100
174045,Ford,Mondeo,mechanical,silver,180000,2005,gasoline,2,sedan,5000
174053,Ford,Escort,automatic,silver,301700,1997,gasoline,2,universal,1550
174055,Ford,Transit,mechanical,white,1,2003,diesel,2,minibus,6500
174141,Ford,Kuga,automatic,blue,20000,2018,gasoline,2.5,suv,22500
174403,Ford,Mustang,automatic,white,70375,2010,gasoline,3.7,coupe,19900
174479,Ford,Kuga,automatic,black,23000,2018,gasoline,2.5,suv,21900
174551,Ford,Escape,automatic,grey,9000,2018,gasoline,1.5,suv,16750
174681,Ford,Mondeo,mechanical,silver,319986,2002,gasoline,2,sedan,3650
174727,Ford,Escape,automatic,red,44900,2016,gasoline,1.5,suv,16900
174737,Ford,Focus,automatic,other,147915,2015,gasoline,1.6,sedan,10850
174815,Ford,Fusion,mechanical,silver,224520,2005,diesel,1.4,hatchback,3500
174909,Ford,Transit,mechanical,white,313611,2013,diesel,2.2,van,11500
175197,Ford,EcoSport,automatic,blue,29026,2017,gasoline,1.6,suv,13490
175199,Ford,Mondeo,mechanical,silver,250000,1998,gasoline,1.8,universal,700
175293,Ford,Transit,mechanical,silver,427950,2007,diesel,1.8,minivan,3600
175303,Ford,Transit,mechanical,white,311100,2012,diesel,2.2,van,10700
175387,Ford,S-Max,mechanical,brown,285683,2009,diesel,1.8,minivan,8200
175397,Ford,Transit,mechanical,white,372279,2013,diesel,2.2,minibus,13750
175401,Ford,Focus,automatic,other,78750,2017,gasoline,1.6,universal,15250
175431,Ford,Transit,mechanical,white,246000,2012,diesel,2.2,van,10999
175435,Ford,Transit,mechanical,white,196169,2012,diesel,2.2,van,11500
175475,Ford,Fusion,mechanical,blue,369580,2011,gasoline,1.4,hatchback,4850
175485,Ford,Transit,mechanical,white,388800,2008,diesel,2.4,van,6300
175569,Ford,Focus,automatic,black,53400,2017,gasoline,1.6,universal,13390
175577,Ford,S-Max,mechanical,black,237884,2006,diesel,1.8,minivan,7490
175585,Ford,Fusion,mechanical,black,215000,2009,gasoline,1.4,hatchback,5350
175661,Ford,Focus,mechanical,grey,396000,2006,diesel,1.6,universal,4200
175693,Ford,Focus,automatic,black,142440,2016,gasoline,1.5,hatchback,13300
175705,Ford,Focus,automatic,red,50450,2016,gasoline,1.6,hatchback,13700
175707,Ford,Tourneo,mechanical,white,167239,2015,diesel,1.5,universal,10850
175743,Ford,Focus,automatic,grey,112100,2015,gasoline,1.6,sedan,10999
175781,Ford,Mondeo,mechanical,silver,400000,1998,diesel,1.8,universal,950
176051,Ford,Focus,mechanical,silver,178000,2010,diesel,1.8,hatchback,5600
176101,Ford,Mondeo,automatic,black,151000,2011,gasoline,2,sedan,10700
176329,Ford,C-Max,mechanical,silver,195000,2004,gasoline,2,minivan,5300
176371,Ford,Mondeo,mechanical,blue,312000,1997,diesel,1.8,hatchback,1750
176389,Ford,Fusion,automatic,other,52000,2015,gasoline,2,sedan,17500
176413,Ford,Escort,mechanical,green,320000,1995,gasoline,1.6,hatchback,1250
176415,Ford,Mondeo,mechanical,blue,280000,1999,diesel,1.8,universal,2000
176419,Ford,Fiesta,mechanical,other,203000,2003,gasoline,1.3,hatchback,3600
176423,Ford,Galaxy,mechanical,blue,382000,1998,diesel,1.9,minivan,3600
176579,Ford,Escort,mechanical,blue,299653,1998,gasoline,1.4,universal,972.2
176601,Ford,Escape,automatic,red,92000,2012,gasoline,1.6,hatchback,12000
176621,Ford,Puma,mechanical,silver,300000,1998,gasoline,1.7,coupe,599
176751,Ford,Transit,mechanical,red,500000,1991,diesel,2.5,minibus,700
176805,Ford,Tourneo,mechanical,other,116000,2015,diesel,1.5,minivan,10900
176935,Ford,Mondeo,mechanical,silver,300000,1993,gasoline,1.6,sedan,700
177185,Ford,Focus,automatic,black,200000,2010,gasoline,2,universal,6900
177285,Ford,S-Max,automatic,white,140811,2015,diesel,2,minivan,11000
177593,Ford,Focus,mechanical,black,302000,2008,gasoline,1.6,hatchback,5100
177615,Ford,Fiesta,mechanical,black,66000,1990,gasoline,1,hatchback,580
177763,Ford,Mondeo,mechanical,grey,333333,1997,gasoline,1.8,sedan,1200
177765,Ford,Focus,mechanical,red,212500,2006,diesel,1.6,universal,5200
177939,Ford,Mondeo,mechanical,red,200000,1996,gasoline,2,sedan,1450
178061,Ford,Galaxy,mechanical,blue,200000,1997,gasoline,2.3,minivan,2350
178111,Ford,Focus,mechanical,red,360000,2004,diesel,1.8,hatchback,3900
178129,Ford,S-Max,mechanical,black,210000,2011,diesel,2,minivan,12500
178323,Ford,Focus,automatic,white,93745,2017,gasoline,1.6,hatchback,12700
178613,Ford,Focus,automatic,white,72982,2017,gasoline,1.6,hatchback,12900
178615,Ford,Focus,mechanical,black,300000,2008,gasoline,1.6,hatchback,5100
178827,Ford,Fusion,automatic,black,149000,2015,gasoline,1.5,sedan,11900
179053,Ford,Fiesta,mechanical,silver,225708,2010,gasoline,1.2,hatchback,5600
179073,Ford,Focus,automatic,brown,88441,2017,gasoline,1.6,hatchback,12900
179119,Ford,Focus,automatic,grey,92519,2017,gasoline,1.6,hatchback,12800
179133,Ford,Focus,automatic,grey,106707,2017,gasoline,1.6,hatchback,12600
179135,Ford,Focus,automatic,white,61724,2017,gasoline,1.6,hatchback,13000
179211,Ford,Focus,automatic,silver,133000,2013,gasoline,1.6,sedan,8300
179401,Ford,S-Max,mechanical,green,210000,2006,gasoline,2,minivan,7000
179427,Ford,Escape,automatic,black,95000,2016,gasoline,1.5,suv,14850
179491,Ford,Fiesta,mechanical,red,172000,2010,gasoline,1.2,hatchback,6450
179511,Ford,Escape,automatic,blue,103000,2012,gasoline,2,suv,13650
179709,Ford,Mondeo,automatic,black,172000,2012,gasoline,2,sedan,9450
179749,Ford,Fusion,automatic,white,62000,2017,gasoline,2,sedan,17750
179813,Ford,C-Max,mechanical,white,229000,2008,diesel,1.6,minivan,5750
179815,Ford,Focus,mechanical,blue,117000,2015,diesel,1.5,universal,10250
179817,Ford,Kuga,automatic,brown,63000,2014,gasoline,1.6,suv,14150
179819,Ford,C-Max,mechanical,black,268000,2007,gasoline,2,minivan,6250
179953,Ford,Fusion,automatic,silver,60000,2014,gasoline,1.5,sedan,13550
180031,Ford,Fusion,automatic,white,160000,2014,gasoline,1.5,sedan,10300
180045,Ford,C-Max,mechanical,silver,280000,2004,diesel,2,minivan,4550
180095,Ford,Focus,mechanical,silver,298778,2002,diesel,1.8,hatchback,2800
180231,Ford,Focus,mechanical,silver,260000,2003,diesel,1.8,universal,3300
180263,Ford,Edge,automatic,grey,50000,2018,gasoline,2,suv,25000
180265,Ford,Transit,mechanical,white,486000,1997,diesel,2.5,minibus,3200
180297,Ford,Mondeo,mechanical,black,330,2001,diesel,2,hatchback,3600
180497,Ford,Mustang,mechanical,black,120000,2003,gasoline,3.8,coupe,5500
180777,Ford,Mondeo,mechanical,silver,300000,1998,diesel,1.8,universal,1550
180985,Ford,Escort,mechanical,green,100000,1996,gasoline,1.8,hatchback,1500
180987,Ford,Fusion,automatic,grey,11396,2016,gasoline,1.5,sedan,14500
181065,Ford,Scorpio,mechanical,black,95000,1998,gasoline,2.3,sedan,2999
181139,Ford,Focus,mechanical,black,286000,2006,diesel,1.8,universal,4300
181315,Ford,Mondeo,mechanical,violet,303085,1998,gasoline,1.8,hatchback,1550
181413,Ford,Mondeo,automatic,silver,321000,2004,gasoline,2,sedan,3500
181659,Ford,C-Max,mechanical,grey,240240,2004,diesel,1.6,minivan,5050
181719,Ford,Focus,mechanical,black,89500,2011,gasoline,1.6,sedan,9600
182293,Ford,Fusion,automatic,white,77800,2015,gasoline,1.5,sedan,12250
182297,Ford,Focus,mechanical,black,89500,2011,gasoline,1.6,sedan,9600
182299,Ford,Focus,mechanical,blue,348567,2000,diesel,1.8,universal,2750
182639,Ford,Galaxy,mechanical,silver,285000,1998,gasoline,2.3,minivan,4500
182715,Ford,Transit,mechanical,white,205000,2013,diesel,2.2,van,11500
182727,Ford,Mondeo,mechanical,green,206000,2000,gasoline,1.8,universal,2790
182731,Ford,Fusion,mechanical,blue,245000,2006,gasoline,1.6,hatchback,4250
182749,Ford,Focus,mechanical,blue,310000,1999,gasoline,1.8,universal,3190
182793,Ford,Kuga,automatic,brown,138000,2014,diesel,2,suv,14399
182823,Ford,EcoSport,mechanical,orange,37000,2014,gasoline,1,suv,12700
183011,Ford,Focus,mechanical,silver,173000,2015,diesel,1.5,hatchback,11400
183197,Ford,Mondeo,mechanical,blue,300000,2000,gasoline,1.8,sedan,3500
183199,Ford,Sierra,mechanical,red,380000,1989,gasoline,1.6,sedan,782.51
183227,Ford,Expedition,automatic,blue,369890,2000,gasoline,5.4,suv,6500
183295,Ford,Escort,mechanical,blue,200000,1996,gasoline,1.8,universal,490
183301,Ford,Mondeo,mechanical,silver,330000,2002,diesel,2,universal,3000
183317,Ford,Focus,mechanical,white,35428,2017,gasoline,1,sedan,9500
183611,Ford,Mondeo,mechanical,white,360000,2001,diesel,2,universal,3800
183635,Ford,Mondeo,mechanical,black,160000,2011,gasoline,1.6,sedan,8300
183897,Ford,Transit,mechanical,green,333333,1998,diesel,2.5,minibus,2350
183911,Ford,Escort,mechanical,green,275073,1995,gasoline,1.6,universal,650
183959,Ford,S-Max,mechanical,silver,158500,2016,diesel,2,minivan,18400
184015,Ford,Mondeo,mechanical,green,245768,1995,gasoline,1.8,hatchback,500
184053,Ford,Mondeo,mechanical,silver,248000,2006,gasoline,1.8,sedan,5100
184245,Ford,Grand C-Max,automatic,black,156000,2016,gasoline,1.5,minivan,14500
184253,Ford,Mondeo,mechanical,blue,287012,2001,diesel,2,universal,3650
184257,Ford,Focus,mechanical,silver,464000,1999,gasoline,1.6,hatchback,2990
184349,Ford,Mustang,automatic,green,147189,2002,gasoline,3.8,sedan,6750
184471,Ford,Escort,mechanical,blue,400000,1997,gasoline,1.6,universal,474.24
184641,Ford,Transit,mechanical,white,502500,1988,diesel,2.5,van,1600
184721,Ford,Transit,mechanical,blue,470000,2000,diesel,2.5,minibus,3300
184791,Ford,Mondeo,mechanical,other,784847,1995,gasoline,1.6,sedan,600
184931,Ford,Sierra,mechanical,grey,320000,1989,gasoline,1.6,sedan,350
184987,Ford,F150,automatic,black,220000,2011,gasoline,5,pickup,18500
184997,Ford,Ranger,mechanical,white,109435,2011,gasoline,2.3,pickup,12500
185029,Ford,Mondeo,automatic,black,86000,2012,gasoline,2.3,sedan,9500
185031,Ford,Mondeo,mechanical,blue,300000,2002,gasoline,1.8,universal,3500
185033,Ford,Focus,mechanical,blue,86000,2011,gasoline,1.4,hatchback,6600
185135,Ford,Galaxy,mechanical,blue,240000,2006,diesel,1.8,minivan,7500
185435,Ford,Focus,mechanical,grey,139000,2013,gasoline,1.6,sedan,7500
185473,Ford,Fiesta,mechanical,green,220000,2008,gasoline,1.3,hatchback,4540
185585,Ford,Galaxy,mechanical,blue,400000,1998,diesel,1.9,minivan,4000
186587,Ford,Fusion,automatic,black,73300,2014,gasoline,1.5,sedan,12300
187031,Ford,Galaxy,mechanical,silver,376000,2002,diesel,1.9,minivan,5900
187541,Ford,Focus,automatic,other,305775,2005,gasoline,2,sedan,2700
187593,Ford,Transit,mechanical,white,340000,1993,diesel,2.5,van,2200
187595,Ford,Transit,mechanical,white,345000,1993,diesel,2.5,van,2100
187717,Ford,Focus,automatic,grey,68000,2014,gasoline,1.6,sedan,8900
188189,Ford,Cougar,mechanical,silver,250000,1999,gasoline,2.5,sedan,2200
188301,Ford,Transit,mechanical,blue,325000,1995,diesel,2.5,van,1600
188675,Ford,Escort,mechanical,white,326399,1995,diesel,1.8,universal,890
188751,Ford,Mondeo,mechanical,silver,390000,1997,gasoline,1.6,sedan,1400
188797,Ford,Transit,mechanical,white,402336,1994,diesel,2.5,van,2000
188833,Ford,S-Max,mechanical,grey,140000,2011,diesel,2,minivan,12400
